event_id,brightness,frp,confidence,day_night,distance_to_industrial,distance_to_refinery,distance_to_powerplant,distance_to_mine,distance_to_gas_facility,distance_to_road,near_industrial_facility,near_refinery,near_powerplant,near_mine,near_gas_facility,forest_pct,cropland_pct,grassland_pct,builtup_pct,water_pct,detections_7d,detections_30d,detections_90d,mean_frp_30d,max_frp_30d,mean_brightness_30d,days_active_30d,persistence_score,frp_deviation,frp_ratio,brightness_deviation,brightness_ratio,osm_query_status,data_quality_flags,candidate_label,verified_label,verification_status
FIRMS_0037EA1C46,330.38,2.14,20.0,day,,,2.7868,,,0.4461,,,1.0,0.0,0.0,25.37,0.03,69.64,1.08,0.0,0,0,1,,,,0,0.0,0.0,1.0,0.0,1.0,industrial:query_failed; refinery:query_failed; powerplant:ok; mine:not_found; gas_facility:not_found; road:ok,osm_partial_failure,3,,uncertain
FIRMS_26E72CC00D,338.19,3.67,50.0,day,,,,,,,0.0,,0.0,,0.0,22.14,75.94,1.76,0.1,0.03,0,0,0,,,,0,0.0,0.0,1.0,0.0,1.0,industrial:not_found; refinery:query_failed; powerplant:not_found; mine:query_failed; gas_facility:not_found; road:query_failed,osm_partial_failure,2,2.0,proxy_verified
FIRMS_E8FFC16A11,333.64,2.27,20.0,day,,,,,,0.0195,,,,,,38.28,54.09,7.13,0.5,0.0,0,0,0,,,,0,0.0,0.0,1.0,0.0,1.0,industrial:query_failed; refinery:query_failed; powerplant:query_failed; mine:query_failed; gas_facility:query_failed; road:ok,osm_partial_failure,2,,uncertain
FIRMS_F1CF826EE2,336.96,6.48,50.0,day,,,,,,0.7698,0.0,0.0,,,,26.05,70.69,3.0,0.26,0.0,0,0,0,,,,0,0.0,0.0,1.0,0.0,1.0,industrial:not_found; refinery:not_found; powerplant:query_failed; mine:query_failed; gas_facility:query_failed; road:ok,osm_partial_failure,2,2.0,proxy_verified
FIRMS_273060E48D,338.33,7.03,50.0,day,,,,,,0.4737,,,,0.0,0.0,27.6,57.09,13.45,0.27,1.35,0,0,0,,,,0,0.0,0.0,1.0,0.0,1.0,industrial:query_failed; refinery:query_failed; powerplant:query_failed; mine:not_found; gas_facility:not_found; road:ok,osm_partial_failure,2,,uncertain
FIRMS_14A6B49D01,330.46,6.81,20.0,day,,,,,,0.4204,0.0,0.0,,0.0,,41.3,45.63,11.92,0.06,0.58,0,0,0,,,,0,0.0,0.0,1.0,0.0,1.0,industrial:not_found; refinery:not_found; powerplant:query_failed; mine:not_found; gas_facility:query_failed; road:ok,osm_partial_failure,1,,uncertain
FIRMS_1AD8520576,367.0,11.04,80.0,day,,,,,,0.3308,0.0,0.0,0.0,,,10.36,80.68,8.63,0.31,0.0,0,0,0,,,,0,0.0,0.0,1.0,0.0,1.0,industrial:not_found; refinery:not_found; powerplant:not_found; mine:query_failed; gas_facility:query_failed; road:ok,osm_partial_failure,2,2.0,proxy_verified
FIRMS_1A046E396D,343.24,11.04,50.0,day,,,,,,,0.0,,,,,15.01,74.37,10.31,0.29,0.0,0,0,0,,,,0,0.0,0.0,1.0,0.0,1.0,industrial:not_found; refinery:query_failed; powerplant:query_failed; mine:query_failed; gas_facility:query_failed; road:query_failed,osm_partial_failure,2,2.0,proxy_verified
FIRMS_B9165ECFA6,348.3,6.2,50.0,day,,,,,,,0.0,0.0,0.0,,,6.24,88.44,4.96,0.35,0.0,0,0,0,,,,0,0.0,0.0,1.0,0.0,1.0,industrial:not_found; refinery:not_found; powerplant:not_found; mine:query_failed; gas_facility:query_failed; road:query_failed,osm_partial_failure,2,2.0,proxy_verified
FIRMS_5131E76E89,334.62,1.33,50.0,day,,,,,,0.0295,0.0,,0.0,0.0,,7.7,84.61,5.9,1.79,0.0,0,0,0,,,,0,0.0,0.0,1.0,0.0,1.0,industrial:not_found; refinery:query_failed; powerplant:not_found; mine:not_found; gas_facility:query_failed; road:ok,osm_partial_failure,2,2.0,proxy_verified
FIRMS_DB73794659,342.93,3.55,50.0,day,,,,,,0.5017,0.0,,0.0,,0.0,10.88,79.86,9.19,0.07,0.0,0,0,0,,,,0,0.0,0.0,1.0,0.0,1.0,industrial:not_found; refinery:query_failed; powerplant:not_found; mine:query_failed; gas_facility:not_found; road:ok,osm_partial_failure,2,2.0,proxy_verified
FIRMS_47CAD69CC1,332.41,3.02,20.0,day,,,,,,,0.0,0.0,0.0,0.0,,11.36,78.08,10.51,0.05,0.0,0,0,0,,,,0,0.0,0.0,1.0,0.0,1.0,industrial:not_found; refinery:not_found; powerplant:not_found; mine:not_found; gas_facility:query_failed; road:query_failed,osm_partial_failure,2,2.0,proxy_verified
FIRMS_3CC7C2C1EF,347.73,4.54,50.0,day,,,,,,,,,0.0,0.0,0.0,9.66,80.61,4.25,5.44,0.0,0,0,0,,,,0,0.0,0.0,1.0,0.0,1.0,industrial:query_failed; refinery:query_failed; powerplant:not_found; mine:not_found; gas_facility:not_found; road:query_failed,osm_partial_failure,2,2.0,proxy_verified
FIRMS_E79880EA18,330.74,1.94,20.0,day,,,,,,0.2789,0.0,0.0,,0.0,0.0,10.0,87.32,1.97,0.72,0.0,0,0,0,,,,0,0.0,0.0,1.0,0.0,1.0,industrial:not_found; refinery:not_found; powerplant:query_failed; mine:not_found; gas_facility:not_found; road:ok,osm_partial_failure,2,2.0,proxy_verified
FIRMS_5553C5B0B0,342.87,3.96,50.0,day,,,,,,,,0.0,0.0,,0.0,7.41,89.53,2.04,1.01,0.0,0,0,0,,,,0,0.0,0.0,1.0,0.0,1.0,industrial:query_failed; refinery:not_found; powerplant:not_found; mine:query_failed; gas_facility:not_found; road:query_failed,osm_partial_failure,2,2.0,proxy_verified
FIRMS_2ED1387DB2,342.6,3.96,50.0,day,,,,,,0.3927,,0.0,0.0,0.0,0.0,9.85,81.31,3.99,4.82,0.0,0,0,0,,,,0,0.0,0.0,1.0,0.0,1.0,industrial:query_failed; refinery:not_found; powerplant:not_found; mine:not_found; gas_facility:not_found; road:ok,osm_partial_failure,2,2.0,proxy_verified
FIRMS_9BB128FE05,338.11,4.57,50.0,day,,,,,,0.179,0.0,,0.0,0.0,0.0,7.81,83.79,3.6,4.76,0.0,0,0,0,,,,0,0.0,0.0,1.0,0.0,1.0,industrial:not_found; refinery:query_failed; powerplant:not_found; mine:not_found; gas_facility:not_found; road:ok,osm_partial_failure,2,2.0,proxy_verified
FIRMS_395D596FD6,330.1,4.54,20.0,day,,,,,,,0.0,0.0,0.0,0.0,0.0,6.07,91.63,1.34,0.96,0.0,0,0,0,,,,0,0.0,0.0,1.0,0.0,1.0,industrial:not_found; refinery:not_found; powerplant:not_found; mine:not_found; gas_facility:not_found; road:query_failed,osm_partial_failure,2,2.0,proxy_verified
FIRMS_DEFF647294,337.98,2.16,50.0,day,,,,,,,0.0,,,,0.0,6.31,88.31,2.24,3.11,0.0,0,0,0,,,,0,0.0,0.0,1.0,0.0,1.0,industrial:not_found; refinery:query_failed; powerplant:query_failed; mine:query_failed; gas_facility:not_found; road:query_failed,osm_partial_failure,2,2.0,proxy_verified
FIRMS_D1BADB3E3A,333.99,2.16,50.0,day,,,,,,0.0272,0.0,0.0,0.0,0.0,0.0,7.4,87.58,2.15,2.84,0.0,0,0,0,,,,0,0.0,0.0,1.0,0.0,1.0,industrial:not_found; refinery:not_found; powerplant:not_found; mine:not_found; gas_facility:not_found; road:ok,ok,2,2.0,proxy_verified
FIRMS_D1207D1FA7,343.88,4.15,50.0,day,,,,,,,0.0,0.0,,,0.0,6.38,88.3,2.12,3.17,0.0,0,0,0,,,,0,0.0,0.0,1.0,0.0,1.0,industrial:not_found; refinery:not_found; powerplant:query_failed; mine:query_failed; gas_facility:not_found; road:query_failed,osm_partial_failure,2,2.0,proxy_verified
FIRMS_CFD94FC7B0,349.88,4.15,50.0,day,,,,,,,,0.0,0.0,0.0,0.0,7.12,87.73,2.05,3.08,0.0,0,0,0,,,,0,0.0,0.0,1.0,0.0,1.0,industrial:query_failed; refinery:not_found; powerplant:not_found; mine:not_found; gas_facility:not_found; road:query_failed,osm_partial_failure,2,2.0,proxy_verified
FIRMS_D45034B46D,367.0,10.51,80.0,day,,,,,,0.3498,0.0,0.0,0.0,0.0,0.0,7.57,85.85,2.57,4.01,0.0,0,0,0,,,,0,0.0,0.0,1.0,0.0,1.0,industrial:not_found; refinery:not_found; powerplant:not_found; mine:not_found; gas_facility:not_found; road:ok,ok,2,2.0,proxy_verified
FIRMS_300CBF77F2,333.51,2.36,20.0,day,,,,,,,,,0.0,,,7.09,89.55,1.93,1.39,0.0,0,0,0,,,,0,0.0,0.0,1.0,0.0,1.0,industrial:query_failed; refinery:query_failed; powerplant:not_found; mine:query_failed; gas_facility:query_failed; road:query_failed,osm_partial_failure,2,2.0,proxy_verified
FIRMS_4AD73B9B4D,340.36,3.35,50.0,day,,,,,,0.3658,0.0,0.0,0.0,0.0,0.0,11.18,85.85,2.69,0.25,0.0,0,0,0,,,,0,0.0,0.0,1.0,0.0,1.0,industrial:not_found; refinery:not_found; powerplant:not_found; mine:not_found; gas_facility:not_found; road:ok,ok,2,2.0,proxy_verified
FIRMS_346E465717,342.55,25.84,50.0,day,,,3.4065,,,0.101,0.0,0.0,1.0,0.0,0.0,11.82,11.31,45.44,0.14,10.3,0,0,1,,,,0,0.0,0.0,1.0,0.0,1.0,industrial:not_found; refinery:not_found; powerplant:ok; mine:not_found; gas_facility:not_found; road:ok,ok,3,,uncertain
FIRMS_7A55DFA722,342.46,8.92,50.0,day,,,,,,,0.0,0.0,0.0,0.0,,27.84,37.41,33.59,0.26,0.11,0,0,0,,,,0,0.0,0.0,1.0,0.0,1.0,industrial:not_found; refinery:not_found; powerplant:not_found; mine:not_found; gas_facility:query_failed; road:query_failed,osm_partial_failure,3,,uncertain
FIRMS_2794E18D8D,345.28,4.83,50.0,day,,,,,,0.1861,,0.0,0.0,,,26.77,29.16,21.27,3.08,16.58,0,0,0,,,,0,0.0,0.0,1.0,0.0,1.0,industrial:query_failed; refinery:not_found; powerplant:not_found; mine:query_failed; gas_facility:query_failed; road:ok,osm_partial_failure,3,,uncertain
FIRMS_413598AC7A,335.9,2.34,50.0,day,,,,,,,,0.0,,0.0,,43.25,12.26,22.01,0.23,21.56,0,0,0,,,,0,0.0,0.0,1.0,0.0,1.0,industrial:query_failed; refinery:not_found; powerplant:query_failed; mine:not_found; gas_facility:query_failed; road:query_failed,osm_partial_failure,1,,uncertain
FIRMS_804BF2834A,333.48,4.14,50.0,day,,,,,,,,0.0,,,0.0,29.12,14.51,54.16,0.12,1.08,0,0,0,,,,0,0.0,0.0,1.0,0.0,1.0,industrial:query_failed; refinery:not_found; powerplant:query_failed; mine:query_failed; gas_facility:not_found; road:query_failed,osm_partial_failure,3,,uncertain
FIRMS_37136F49FD,331.06,2.81,20.0,day,,,,,,0.043,0.0,0.0,0.0,0.0,0.0,37.62,18.8,36.26,2.03,5.26,0,0,0,,,,0,0.0,0.0,1.0,0.0,1.0,industrial:not_found; refinery:not_found; powerplant:not_found; mine:not_found; gas_facility:not_found; road:ok,ok,3,,uncertain
FIRMS_53E1E798C7,333.13,3.49,50.0,day,,,,,,,0.0,,0.0,0.0,0.0,54.79,16.6,25.64,2.9,0.0,0,0,0,,,,0,0.0,0.0,1.0,0.0,1.0,industrial:not_found; refinery:query_failed; powerplant:not_found; mine:not_found; gas_facility:not_found; road:query_failed,osm_partial_failure,1,,uncertain
FIRMS_A0D8990414,330.36,3.51,20.0,day,3.6402,,,,,,1.0,0.0,0.0,,0.0,33.58,39.51,24.09,2.72,0.0,0,0,2,,,,0,0.0,0.0,1.0,0.0,1.0,industrial:ok; refinery:not_found; powerplant:not_found; mine:query_failed; gas_facility:not_found; road:query_failed,osm_partial_failure,3,,uncertain
FIRMS_21D02AA41F,336.99,8.44,50.0,day,,,,,,0.2508,0.0,,,,0.0,21.46,71.96,3.72,2.85,0.0,0,0,0,,,,0,0.0,0.0,1.0,0.0,1.0,industrial:not_found; refinery:query_failed; powerplant:query_failed; mine:query_failed; gas_facility:not_found; road:ok,osm_partial_failure,2,2.0,proxy_verified
FIRMS_AC8508424D,337.66,11.36,50.0,day,,,,,,,0.0,0.0,0.0,0.0,0.0,21.29,72.93,3.91,1.86,0.0,0,0,0,,,,0,0.0,0.0,1.0,0.0,1.0,industrial:not_found; refinery:not_found; powerplant:not_found; mine:not_found; gas_facility:not_found; road:query_failed,osm_partial_failure,2,2.0,proxy_verified
FIRMS_A2026F22C3,339.99,6.17,50.0,day,,,,,,0.3772,0.0,0.0,0.0,,0.0,11.53,81.37,5.58,1.45,0.07,0,0,0,,,,0,0.0,0.0,1.0,0.0,1.0,industrial:not_found; refinery:not_found; powerplant:not_found; mine:query_failed; gas_facility:not_found; road:ok,osm_partial_failure,2,2.0,proxy_verified
FIRMS_6F6072A974,343.87,13.59,50.0,day,,,,,,,0.0,,0.0,0.0,0.0,13.32,76.32,6.81,0.17,3.35,0,0,0,,,,0,0.0,0.0,1.0,0.0,1.0,industrial:not_found; refinery:query_failed; powerplant:not_found; mine:not_found; gas_facility:not_found; road:query_failed,osm_partial_failure,2,2.0,proxy_verified
FIRMS_23C88F1AAD,343.88,3.0,50.0,day,,,3.893,1.4199,,,,0.0,1.0,1.0,,24.96,55.67,11.4,3.24,4.68,0,0,0,,,,0,0.0,0.0,1.0,0.0,1.0,industrial:query_failed; refinery:not_found; powerplant:ok; mine:ok; gas_facility:query_failed; road:query_failed,osm_partial_failure,2,,uncertain
FIRMS_786ABD3025,334.74,8.15,50.0,day,3.1543,,,0.9599,,0.1541,1.0,0.0,,1.0,0.0,23.64,50.29,18.58,2.81,4.43,0,0,0,,,,0,0.0,0.0,1.0,0.0,1.0,industrial:ok; refinery:not_found; powerplant:query_failed; mine:ok; gas_facility:not_found; road:ok,osm_partial_failure,3,,uncertain
FIRMS_8942192DBB,345.21,8.15,50.0,day,,,,,,0.2372,,0.0,,0.0,,12.73,75.88,8.9,2.16,0.15,0,0,1,,,,0,0.0,0.0,1.0,0.0,1.0,industrial:query_failed; refinery:not_found; powerplant:query_failed; mine:not_found; gas_facility:query_failed; road:ok,osm_partial_failure,2,2.0,proxy_verified
FIRMS_10C8D8DB0D,343.55,11.34,50.0,day,,,,,,0.1122,,,,0.0,0.0,10.88,63.18,24.56,1.33,0.01,0,0,0,,,,0,0.0,0.0,1.0,0.0,1.0,industrial:query_failed; refinery:query_failed; powerplant:query_failed; mine:not_found; gas_facility:not_found; road:ok,osm_partial_failure,2,2.0,proxy_verified
FIRMS_BAB98BA65A,332.13,3.98,20.0,day,,,,,,,,0.0,,,,9.53,42.41,44.92,1.29,0.07,0,0,0,,,,0,0.0,0.0,1.0,0.0,1.0,industrial:query_failed; refinery:not_found; powerplant:query_failed; mine:query_failed; gas_facility:query_failed; road:query_failed,osm_partial_failure,2,,uncertain
FIRMS_470CA0968A,332.18,5.72,50.0,day,2.8341,,,,,0.1532,1.0,,,,,10.17,40.75,45.7,1.6,0.07,0,0,0,,,,0,0.0,0.0,1.0,0.0,1.0,industrial:ok; refinery:query_failed; powerplant:query_failed; mine:query_failed; gas_facility:query_failed; road:ok,osm_partial_failure,3,,uncertain
FIRMS_976CC54F60,334.64,4.1,20.0,day,3.9572,,,,,,1.0,0.0,,,,4.54,50.97,39.66,1.39,0.13,0,0,0,,,,0,0.0,0.0,1.0,0.0,1.0,industrial:ok; refinery:not_found; powerplant:query_failed; mine:query_failed; gas_facility:query_failed; road:query_failed,osm_partial_failure,3,,uncertain
FIRMS_A00592E614,344.12,6.13,50.0,day,1.3225,,4.1796,,,0.2429,1.0,,1.0,,0.0,13.0,58.18,18.78,9.36,0.27,0,0,1,,,,0,0.0,0.0,1.0,0.0,1.0,industrial:ok; refinery:query_failed; powerplant:ok; mine:query_failed; gas_facility:not_found; road:ok,osm_partial_failure,3,,uncertain
FIRMS_7B40428753,335.4,5.62,20.0,day,,,1.9008,,,,,0.0,1.0,0.0,0.0,25.67,42.29,27.52,2.29,0.93,0,0,0,,,,0,0.0,0.0,1.0,0.0,1.0,industrial:query_failed; refinery:not_found; powerplant:ok; mine:not_found; gas_facility:not_found; road:query_failed,osm_partial_failure,2,,uncertain
FIRMS_BA569CE32B,332.03,0.93,50.0,day,,,,,,0.1052,,,,0.0,0.0,11.68,51.97,31.15,4.09,0.67,0,0,0,,,,0,0.0,0.0,1.0,0.0,1.0,industrial:query_failed; refinery:query_failed; powerplant:query_failed; mine:not_found; gas_facility:not_found; road:ok,osm_partial_failure,2,,uncertain
FIRMS_FCFE577E96,332.41,7.15,50.0,day,,,,,,,,0.0,,0.0,,28.55,21.5,43.31,6.37,0.01,0,0,0,,,,0,0.0,0.0,1.0,0.0,1.0,industrial:query_failed; refinery:not_found; powerplant:query_failed; mine:not_found; gas_facility:query_failed; road:query_failed,osm_partial_failure,3,,uncertain
FIRMS_FD3EA917C6,334.72,1.56,50.0,day,,,,,,,0.0,0.0,0.0,,0.0,9.72,82.24,3.85,4.09,0.0,0,0,0,,,,0,0.0,0.0,1.0,0.0,1.0,industrial:not_found; refinery:not_found; powerplant:not_found; mine:query_failed; gas_facility:not_found; road:query_failed,osm_partial_failure,2,2.0,proxy_verified
FIRMS_F337299A24,336.41,2.22,50.0,day,,,,,,,0.0,0.0,,,0.0,23.0,13.64,36.2,13.72,7.48,0,0,0,,,,0,0.0,0.0,1.0,0.0,1.0,industrial:not_found; refinery:not_found; powerplant:query_failed; mine:query_failed; gas_facility:not_found; road:query_failed,osm_partial_failure,3,,uncertain
FIRMS_F83AFA7088,336.34,4.53,50.0,day,3.2425,,,,,,1.0,,,0.0,0.0,40.33,29.42,24.07,3.35,2.58,0,0,0,,,,0,0.0,0.0,1.0,0.0,1.0,industrial:ok; refinery:query_failed; powerplant:query_failed; mine:not_found; gas_facility:not_found; road:query_failed,osm_partial_failure,3,,uncertain
FIRMS_60F6547A83,336.91,3.94,50.0,day,,,,,,1.1928,,,,0.0,0.0,5.63,18.61,75.76,0.0,0.0,0,0,0,,,,0,0.0,0.0,1.0,0.0,1.0,industrial:query_failed; refinery:query_failed; powerplant:query_failed; mine:not_found; gas_facility:not_found; road:ok,osm_partial_failure,3,,uncertain
FIRMS_D458D0A8EF,334.62,5.89,20.0,day,,,,,,,,0.0,0.0,,0.0,6.47,14.59,78.94,0.0,0.0,0,0,0,,,,0,0.0,0.0,1.0,0.0,1.0,industrial:query_failed; refinery:not_found; powerplant:not_found; mine:query_failed; gas_facility:not_found; road:query_failed,osm_partial_failure,3,,uncertain
FIRMS_1716087654,355.18,5.89,50.0,day,,,,,,0.9896,0.0,,,0.0,0.0,10.66,13.46,75.89,0.0,0.0,0,0,0,,,,0,0.0,0.0,1.0,0.0,1.0,industrial:not_found; refinery:query_failed; powerplant:query_failed; mine:not_found; gas_facility:not_found; road:ok,osm_partial_failure,3,,uncertain
FIRMS_D0BBFAFAAC,331.46,1.86,20.0,day,4.9257,,,,,0.0529,1.0,0.0,0.0,,0.0,18.14,77.03,3.37,0.8,0.66,0,0,0,,,,0,0.0,0.0,1.0,0.0,1.0,industrial:ok; refinery:not_found; powerplant:not_found; mine:query_failed; gas_facility:not_found; road:ok,osm_partial_failure,3,,uncertain
FIRMS_B899CA06A2,331.63,3.58,50.0,day,1.9518,,,,,,1.0,0.0,,,0.0,48.99,30.06,19.36,1.45,0.03,0,0,0,,,,0,0.0,0.0,1.0,0.0,1.0,industrial:ok; refinery:not_found; powerplant:query_failed; mine:query_failed; gas_facility:not_found; road:query_failed,osm_partial_failure,3,,uncertain
FIRMS_1282C4A595,341.02,4.53,50.0,day,,,,,,0.3588,0.0,,0.0,0.0,0.0,40.88,36.3,18.99,3.56,0.28,0,0,1,,,,0,0.0,0.0,1.0,0.0,1.0,industrial:not_found; refinery:query_failed; powerplant:not_found; mine:not_found; gas_facility:not_found; road:ok,osm_partial_failure,1,,uncertain
FIRMS_A976EEC0EB,342.44,2.38,50.0,day,,,,,,,0.0,0.0,0.0,0.0,0.0,41.78,36.04,18.22,3.7,0.28,0,0,1,,,,0,0.0,0.0,1.0,0.0,1.0,industrial:not_found; refinery:not_found; powerplant:not_found; mine:not_found; gas_facility:not_found; road:query_failed,osm_partial_failure,1,,uncertain
FIRMS_85B8BA683E,332.63,8.28,50.0,day,,,,,,0.2041,,0.0,0.0,0.0,0.0,3.28,41.13,41.71,12.46,0.92,0,0,0,,,,0,0.0,0.0,1.0,0.0,1.0,industrial:query_failed; refinery:not_found; powerplant:not_found; mine:not_found; gas_facility:not_found; road:ok,osm_partial_failure,2,,uncertain
FIRMS_1A86218A9C,332.27,2.06,50.0,day,,,,2.7531,,0.1663,0.0,,0.0,1.0,0.0,25.77,49.9,19.7,4.59,0.01,0,0,0,,,,0,0.0,0.0,1.0,0.0,1.0,industrial:not_found; refinery:query_failed; powerplant:not_found; mine:ok; gas_facility:not_found; road:ok,osm_partial_failure,2,,uncertain
FIRMS_3E8F249ECE,343.27,6.59,50.0,day,,,,,,,,,0.0,0.0,0.0,16.37,34.31,29.77,1.86,16.96,0,0,1,,,,0,0.0,0.0,1.0,0.0,1.0,industrial:query_failed; refinery:query_failed; powerplant:not_found; mine:not_found; gas_facility:not_found; road:query_failed,osm_partial_failure,3,,uncertain
FIRMS_377D28A338,334.7,5.87,50.0,day,3.2021,,4.0472,,,,1.0,,1.0,,0.0,19.38,51.34,26.47,2.36,0.2,0,0,0,,,,0,0.0,0.0,1.0,0.0,1.0,industrial:ok; refinery:query_failed; powerplant:ok; mine:query_failed; gas_facility:not_found; road:query_failed,osm_partial_failure,3,,uncertain
FIRMS_7E78CD46CF,337.49,2.19,50.0,day,,,,,,,,0.0,,0.0,0.0,24.02,56.58,13.21,1.62,0.0,0,0,0,,,,0,0.0,0.0,1.0,0.0,1.0,industrial:query_failed; refinery:not_found; powerplant:query_failed; mine:not_found; gas_facility:not_found; road:query_failed,osm_partial_failure,2,,uncertain
FIRMS_747C953670,336.68,2.19,50.0,day,,,,,,0.458,,0.0,0.0,,,22.51,63.88,9.42,1.71,0.0,0,0,0,,,,0,0.0,0.0,1.0,0.0,1.0,industrial:query_failed; refinery:not_found; powerplant:not_found; mine:query_failed; gas_facility:query_failed; road:ok,osm_partial_failure,2,2.0,proxy_verified
FIRMS_823999E1C5,331.11,3.64,20.0,day,,,3.2813,,,0.0216,,,1.0,0.0,0.0,9.7,36.23,40.24,7.77,0.4,0,0,0,,,,0,0.0,0.0,1.0,0.0,1.0,industrial:query_failed; refinery:query_failed; powerplant:ok; mine:not_found; gas_facility:not_found; road:ok,osm_partial_failure,3,,uncertain
FIRMS_A8FF24A586,338.59,5.45,50.0,day,,,,3.855,,,0.0,,,1.0,,31.93,49.43,15.99,2.34,0.02,0,0,0,,,,0,0.0,0.0,1.0,0.0,1.0,industrial:not_found; refinery:query_failed; powerplant:query_failed; mine:ok; gas_facility:query_failed; road:query_failed,osm_partial_failure,2,,uncertain
FIRMS_55469D61DC,332.39,5.9,20.0,day,4.8028,,,3.5389,,,1.0,0.0,,1.0,0.0,28.72,55.57,12.5,2.88,0.02,0,0,0,,,,0,0.0,0.0,1.0,0.0,1.0,industrial:ok; refinery:not_found; powerplant:query_failed; mine:ok; gas_facility:not_found; road:query_failed,osm_partial_failure,3,,uncertain
FIRMS_4946F9C28C,333.65,3.46,50.0,day,,,,,,0.3847,0.0,0.0,,,,3.18,74.56,19.97,2.04,0.04,0,0,0,,,,0,0.0,0.0,1.0,0.0,1.0,industrial:not_found; refinery:not_found; powerplant:query_failed; mine:query_failed; gas_facility:query_failed; road:ok,osm_partial_failure,2,2.0,proxy_verified
FIRMS_F8C6F46772,330.12,3.71,20.0,day,,,,,,0.0562,0.0,0.0,0.0,,,32.06,52.09,12.87,2.66,0.08,0,0,0,,,,0,0.0,0.0,1.0,0.0,1.0,industrial:not_found; refinery:not_found; powerplant:not_found; mine:query_failed; gas_facility:query_failed; road:ok,osm_partial_failure,2,,uncertain
FIRMS_54BFCB749C,340.87,4.74,50.0,day,,,,,,2.0065,0.0,0.0,,0.0,0.0,72.64,0.02,27.34,0.0,0.0,0,0,0,,,,0,0.0,0.0,1.0,0.0,1.0,industrial:not_found; refinery:not_found; powerplant:query_failed; mine:not_found; gas_facility:not_found; road:ok,osm_partial_failure,1,,uncertain
FIRMS_283D65B6A3,344.02,4.74,50.0,day,,,,,,1.6702,,,,,0.0,75.7,0.0,24.28,0.0,0.0,0,0,0,,,,0,0.0,0.0,1.0,0.0,1.0,industrial:query_failed; refinery:query_failed; powerplant:query_failed; mine:query_failed; gas_facility:not_found; road:ok,osm_partial_failure,1,,uncertain
FIRMS_7AE25E81D7,334.63,4.74,50.0,day,,,,,,1.5301,0.0,0.0,,0.0,0.0,72.68,4.43,22.21,0.0,0.06,0,0,0,,,,0,0.0,0.0,1.0,0.0,1.0,industrial:not_found; refinery:not_found; powerplant:query_failed; mine:not_found; gas_facility:not_found; road:ok,osm_partial_failure,1,,uncertain
FIRMS_0540480230,330.81,5.22,50.0,day,2.9058,,3.4836,,,0.0056,1.0,0.0,1.0,,,10.61,65.15,8.83,12.35,2.57,0,0,0,,,,0,0.0,0.0,1.0,0.0,1.0,industrial:ok; refinery:not_found; powerplant:ok; mine:query_failed; gas_facility:query_failed; road:ok,osm_partial_failure,3,,uncertain
FIRMS_723D403C13,343.02,11.47,50.0,day,,,,1.9149,,0.0907,,,,1.0,0.0,13.09,61.17,8.94,11.68,4.74,0,0,0,,,,0,0.0,0.0,1.0,0.0,1.0,industrial:query_failed; refinery:query_failed; powerplant:query_failed; mine:ok; gas_facility:not_found; road:ok,osm_partial_failure,2,2.0,proxy_verified
FIRMS_3D76CB932F,343.95,8.52,50.0,day,,,,,,0.1847,,0.0,0.0,0.0,,11.43,82.68,3.71,1.97,0.08,0,0,0,,,,0,0.0,0.0,1.0,0.0,1.0,industrial:query_failed; refinery:not_found; powerplant:not_found; mine:not_found; gas_facility:query_failed; road:ok,osm_partial_failure,2,2.0,proxy_verified
FIRMS_EB15681D76,344.26,9.29,50.0,day,,,,,,0.9533,0.0,0.0,0.0,0.0,0.0,18.62,41.39,37.47,0.08,0.65,0,0,0,,,,0,0.0,0.0,1.0,0.0,1.0,industrial:not_found; refinery:not_found; powerplant:not_found; mine:not_found; gas_facility:not_found; road:ok,ok,2,,uncertain
FIRMS_202D6568D2,335.31,2.62,50.0,day,,,,,,,,,,,0.0,2.14,55.78,41.14,0.63,0.0,0,0,0,,,,0,0.0,0.0,1.0,0.0,1.0,industrial:query_failed; refinery:query_failed; powerplant:query_failed; mine:query_failed; gas_facility:not_found; road:query_failed,osm_partial_failure,2,,uncertain
FIRMS_5330A75994,338.9,5.79,50.0,day,,,,,,0.3086,0.0,0.0,0.0,0.0,,24.2,42.07,31.04,0.87,0.12,0,0,0,,,,0,0.0,0.0,1.0,0.0,1.0,industrial:not_found; refinery:not_found; powerplant:not_found; mine:not_found; gas_facility:query_failed; road:ok,osm_partial_failure,2,,uncertain
FIRMS_CC259FCF01,333.95,5.79,50.0,day,,,,,,,0.0,0.0,0.0,0.0,0.0,26.65,34.16,34.09,0.89,1.5,0,0,0,,,,0,0.0,0.0,1.0,0.0,1.0,industrial:not_found; refinery:not_found; powerplant:not_found; mine:not_found; gas_facility:not_found; road:query_failed,osm_partial_failure,3,,uncertain
FIRMS_208E55C5F8,337.67,3.78,50.0,day,3.3424,,3.4879,4.8976,,,1.0,0.0,1.0,1.0,0.0,3.06,9.78,71.91,7.01,2.33,0,0,0,,,,0,0.0,0.0,1.0,0.0,1.0,industrial:ok; refinery:not_found; powerplant:ok; mine:ok; gas_facility:not_found; road:query_failed,osm_partial_failure,3,,uncertain
